payment_id,order_id,payment_date,payment_method,payment_status
775,775,2024-10-09,COD,Success
776,776,2023-12-03,UPI,Success
777,777,2024-10-05,Card,Success
778,778,2024-02-22,UPI,Success
779,779,2023-10-28,Wallet,Success
780,780,2023-12-26,UPI,Success
781,781,2023-12-12,UPI,Pending
782,782,2022-10-29,UPI,Success
783,783,2024-04-21,COD,Success
784,784,2022-12-22,UPI,Success
785,785,2023-10-11,UPI,Success
786,786,2024-08-21,Card,Success
787,787,2022-12-15,COD,Success
788,788,2023-10-29,NetBanking,Success
789,789,2023-09-16,Card,Success
790,790,2024-12-31,Card,Success
791,791,2023-03-06,COD,Success
792,792,2024-01-10,Card,Success
793,793,2024-06-21,COD,Success
794,794,2023-07-22,NetBanking,Success
795,795,2023-10-26,UPI,Failed
796,796,2024-11-26,UPI,Success
797,797,2022-10-30,COD,Success
798,798,2023-10-21,UPI,Success
799,799,2024-08-04,Card,Success
800,800,2022-11-10,COD,Pending
801,801,2022-12-23,NetBanking,Success
802,802,2022-12-19,NetBanking,Success
803,803,2022-10-12,Card,Success
804,804,2022-02-20,UPI,Success
805,805,2023-10-11,COD,Success
806,806,2024-01-27,Card,Success
807,807,2024-10-10,Card,Success
808,808,2023-12-28,UPI,Success
809,809,2022-04-15,COD,Success
810,810,2023-02-28,Card,Success
811,811,2024-10-28,UPI,Success
812,812,2023-08-07,Wallet,Failed
813,813,2022-04-11,UPI,Success
814,814,2023-07-26,UPI,Success
815,815,2024-02-15,COD,Success
816,816,2023-05-17,UPI,Success
817,817,2022-03-26,UPI,Success
818,818,2023-07-01,UPI,Success
819,819,2022-09-10,Card,Success
820,820,2023-06-11,COD,Failed
821,821,2023-11-27,COD,Success
822,822,2024-11-09,Card,Success
823,823,2022-11-07,UPI,Success
824,824,2024-11-11,NetBanking,Success
825,825,2024-01-31,Card,Success
826,826,2022-09-26,COD,Pending
827,827,2024-10-20,COD,Success
828,828,2023-11-10,COD,Success
829,829,2022-01-24,Wallet,Success
830,830,2023-04-02,UPI,Success
831,831,2022-01-07,UPI,Success
832,832,2022-04-26,Card,Success
833,833,2024-06-06,UPI,Success
834,834,2024-11-13,NetBanking,Success
835,835,2022-10-29,Card,Success
836,836,2023-05-21,Wallet,Success
837,837,2025-01-01,UPI,Success
838,838,2024-09-08,Card,Success
839,839,2022-07-13,UPI,Success
840,840,2024-09-28,Wallet,Success
841,841,2022-02-09,UPI,Success
842,842,2023-06-20,UPI,Success
843,843,2023-07-03,UPI,Success
844,844,2022-10-21,UPI,Success
845,845,2024-07-27,UPI,Success
846,846,2023-11-30,UPI,Success
847,847,2024-10-08,NetBanking,Pending
848,848,2024-10-17,UPI,Success
849,849,2023-03-04,UPI,Success
850,850,2023-12-27,Card,Success
851,851,2024-03-07,Card,Success
852,852,2024-12-13,UPI,Success
853,853,2023-08-03,Card,Success
854,854,2024-05-25,NetBanking,Success
855,855,2023-08-15,Card,Success
856,856,2024-11-05,NetBanking,Failed
857,857,2022-02-06,Card,Success
858,858,2024-01-01,NetBanking,Success
859,859,2024-12-09,COD,Failed
860,860,2024-09-15,UPI,Success
861,861,2024-06-14,Card,Success
862,862,2022-08-29,UPI,Success
863,863,2023-05-07,Card,Success
864,864,2024-04-18,UPI,Success
865,865,2023-08-04,Wallet,Success
866,866,2022-10-24,UPI,Success
867,867,2024-01-04,Card,Success
868,868,2023-05-25,COD,Success
869,869,2022-11-23,UPI,Success
870,870,2024-12-15,Card,Success
871,871,2022-12-22,Card,Success
872,872,2024-02-08,UPI,Failed
873,873,2022-04-22,NetBanking,Success
874,874,2022-02-24,COD,Failed
875,875,2023-07-16,Card,Success
876,876,2023-10-12,NetBanking,Success
877,877,2024-11-16,UPI,Pending
878,878,2024-10-03,UPI,Success
879,879,2023-04-27,UPI,Success
880,880,2022-03-13,UPI,Success
881,881,2022-12-14,Card,Success
882,882,2024-11-04,Card,Failed
883,883,2024-11-28,Card,Success
884,884,2023-11-26,UPI,Success
885,885,2022-06-09,UPI,Success
886,886,2024-10-31,UPI,Success
887,887,2022-12-16,Wallet,Success
888,888,2022-09-01,Wallet,Success
889,889,2023-12-15,Card,Success
890,890,2023-07-26,UPI,Success
891,891,2022-10-26,COD,Success
892,892,2023-06-03,Card,Success
893,893,2022-02-05,Card,Success
894,894,2024-07-02,NetBanking,Success
895,895,2023-05-24,Card,Failed
896,896,2022-02-18,COD,Success
897,897,2022-12-04,UPI,Success
898,898,2023-12-17,Card,Success
899,899,2023-10-31,Card,Success
900,900,2024-10-10,UPI,Success
901,901,2024-11-26,Wallet,Success
902,902,2022-05-05,COD,Success
903,903,2023-11-30,COD,Success
904,904,2023-02-05,Wallet,Success
905,905,2022-09-16,Wallet,Failed
906,906,2023-07-09,Wallet,Success
907,907,2023-11-12,UPI,Success
908,908,2024-01-16,Card,Success
909,909,2024-01-17,Card,Success
910,910,2024-11-11,UPI,Success
911,911,2024-12-02,UPI,Failed
912,912,2023-01-29,UPI,Success
913,913,2022-05-15,Card,Success
914,914,2024-10-12,Card,Success
915,915,2023-12-09,UPI,Success
916,916,2022-12-17,UPI,Pending
917,917,2024-11-18,Card,Success
918,918,2023-10-28,COD,Success
919,919,2024-11-20,UPI,Success
920,920,2022-11-17,COD,Success
921,921,2023-04-14,UPI,Success
922,922,2022-08-08,COD,Success
923,923,2024-12-18,UPI,Success
924,924,2023-09-21,Wallet,Success
925,925,2022-12-11,UPI,Success
926,926,2023-11-27,COD,Success
927,927,2024-12-04,UPI,Success
928,928,2022-06-25,UPI,Success
929,929,2022-06-18,UPI,Success
930,930,2022-09-23,Card,Success
931,931,2022-12-25,UPI,Success
932,932,2023-07-29,COD,Success
933,933,2022-10-24,UPI,Pending
934,934,2023-04-16,UPI,Failed
935,935,2023-04-04,UPI,Success
936,936,2023-10-11,UPI,Success
937,937,2024-05-26,UPI,Success
938,938,2023-10-29,UPI,Success
939,939,2024-06-14,UPI,Success
940,940,2022-08-13,Card,Failed
941,941,2023-05-30,Wallet,Pending
942,942,2022-11-19,Card,Success
943,943,2022-08-26,UPI,Failed
944,944,2022-08-28,Card,Success
945,945,2024-12-30,UPI,Success
946,946,2023-11-26,UPI,Failed
947,947,2023-10-08,COD,Failed
948,948,2022-12-31,Card,Success
949,949,2024-08-04,COD,Success
950,950,2023-03-11,COD,Success
951,951,2022-03-01,UPI,Success
952,952,2022-11-17,UPI,Failed
953,953,2022-10-23,Card,Success
954,954,2024-12-08,UPI,Success
955,955,2023-03-16,UPI,Pending
956,956,2024-10-12,Card,Success
957,957,2022-10-17,Wallet,Success
958,958,2023-04-09,UPI,Success
959,959,2023-10-29,NetBanking,Success
960,960,2023-10-28,NetBanking,Success
961,961,2022-09-15,COD,Pending
962,962,2022-05-27,UPI,Success
963,963,2022-12-12,COD,Success
964,964,2024-01-22,Card,Success
965,965,2024-10-09,UPI,Success
966,966,2022-12-28,NetBanking,Success
967,967,2022-10-20,Card,Success
968,968,2023-03-07,UPI,Success
969,969,2023-04-29,Wallet,Failed
970,970,2023-10-01,UPI,Success
971,971,2023-07-26,Card,Success
972,972,2023-05-22,Wallet,Pending
973,973,2022-12-24,Card,Success
974,974,2023-03-01,UPI,Success
975,975,2024-11-30,UPI,Success
976,976,2024-11-26,Card,Success
977,977,2022-02-09,COD,Success
978,978,2023-11-04,UPI,Failed
979,979,2022-11-28,Card,Success
980,980,2024-01-21,COD,Success
981,981,2022-10-04,Card,Success
982,982,2024-12-13,Wallet,Pending
983,983,2024-11-17,Wallet,Failed
984,984,2023-01-21,UPI,Success
985,985,2023-02-22,Wallet,Success
986,986,2022-07-23,COD,Success
987,987,2023-05-04,NetBanking,Success
988,988,2022-07-18,NetBanking,Success
989,989,2024-08-02,UPI,Success
990,990,2023-04-18,UPI,Success
991,991,2022-12-20,Card,Success
992,992,2024-10-29,UPI,Failed
993,993,2023-08-02,Card,Success
994,994,2024-03-14,NetBanking,Success
995,995,2022-11-07,Wallet,Success
996,996,2023-05-13,NetBanking,Success
997,997,2023-07-31,UPI,Success
998,998,2024-04-08,Card,Success
999,999,2022-11-01,UPI,Success
1000,1000,2022-11-04,COD,Success
1001,1001,2024-06-23,UPI,Success
1002,1002,2023-12-11,Card,Success
1003,1003,2023-12-16,Card,Success
1004,1004,2022-12-18,Card,Success
1005,1005,2023-12-30,UPI,Failed
1006,1006,2022-12-08,Wallet,Success
1007,1007,2022-05-22,Card,Success
1008,1008,2023-06-08,Wallet,Success
1009,1009,2023-05-21,Card,Success
1010,1010,2023-02-06,COD,Success
1011,1011,2022-10-24,Wallet,Success
1012,1012,2022-04-28,COD,Success
1013,1013,2023-12-04,UPI,Success
1014,1014,2022-06-22,UPI,Success
1015,1015,2023-11-11,Wallet,Success
1016,1016,2023-10-08,Wallet,Success
1017,1017,2024-01-03,UPI,Success
1018,1018,2023-03-06,COD,Success
1019,1019,2023-04-15,NetBanking,Success
1020,1020,2022-10-07,UPI,Success
1021,1021,2023-02-22,COD,Success
1022,1022,2024-03-01,UPI,Success
1023,1023,2023-05-05,UPI,Success
1024,1024,2023-12-06,Card,Success
1025,1025,2024-10-02,COD,Failed
1026,1026,2022-10-26,COD,Success
1027,1027,2023-08-21,NetBanking,Success
1028,1028,2024-10-13,UPI,Success
1029,1029,2024-09-12,NetBanking,Success
1030,1030,2024-05-15,UPI,Failed
1031,1031,2022-03-31,UPI,Success
1032,1032,2024-09-07,Card,Success
1033,1033,2024-11-19,NetBanking,Success
1034,1034,2024-02-18,UPI,Success
1035,1035,2023-11-09,Card,Success
1036,1036,2022-10-23,Card,Success
1037,1037,2022-03-06,UPI,Success
1038,1038,2024-07-12,COD,Success
1039,1039,2023-05-29,NetBanking,Success
1040,1040,2022-05-17,Card,Success
1041,1041,2024-11-04,Wallet,Success
1042,1042,2023-12-18,UPI,Success
1043,1043,2022-12-24,Card,Success
1044,1044,2022-11-22,Card,Success
1045,1045,2024-11-06,Card,Success
1046,1046,2022-05-18,Card,Success
1047,1047,2024-04-02,COD,Success
1048,1048,2023-06-20,UPI,Success
1049,1049,2023-01-21,COD,Pending
1050,1050,2024-08-19,Card,Success
1051,1051,2024-09-05,COD,Success
1052,1052,2024-10-16,UPI,Success
1053,1053,2022-10-19,UPI,Success
1054,1054,2022-10-24,Card,Success
1055,1055,2023-04-23,COD,Success
1056,1056,2022-05-24,UPI,Success
1057,1057,2024-05-31,Card,Success
1058,1058,2023-12-07,UPI,Success
1059,1059,2024-10-23,Card,Success
1060,1060,2023-08-19,Wallet,Success
1061,1061,2023-12-27,UPI,Success
1062,1062,2023-03-21,Wallet,Failed
1063,1063,2022-12-15,COD,Success
1064,1064,2024-10-09,COD,Pending
1065,1065,2024-01-12,UPI,Failed
1066,1066,2022-07-08,Card,Success
1067,1067,2023-02-21,COD,Success
1068,1068,2023-07-08,Card,Success
1069,1069,2022-10-30,UPI,Success
1070,1070,2023-11-18,UPI,Success
1071,1071,2024-10-14,NetBanking,Success
1072,1072,2022-04-04,Card,Pending
1073,1073,2022-10-31,Card,Success
1074,1074,2023-08-10,Card,Success
1075,1075,2022-09-07,UPI,Success
1076,1076,2023-04-12,COD,Success
1077,1077,2024-06-09,Card,Success
1078,1078,2022-01-20,COD,Success
1079,1079,2024-09-01,Wallet,Success
1080,1080,2022-11-08,Card,Success
1081,1081,2022-09-29,Card,Success
1082,1082,2022-10-17,NetBanking,Success
1083,1083,2022-08-03,Card,Failed
1084,1084,2022-07-01,UPI,Success
1085,1085,2024-04-10,Card,Success
1086,1086,2022-11-21,UPI,Success
1087,1087,2022-12-30,UPI,Success
1088,1088,2024-05-18,Card,Success
1089,1089,2022-08-27,Wallet,Pending
1090,1090,2023-10-24,COD,Success
1091,1091,2022-12-06,UPI,Success
1092,1092,2022-02-02,COD,Failed
1093,1093,2023-01-09,Card,Pending
1094,1094,2023-12-26,COD,Success
1095,1095,2022-05-31,UPI,Success
1096,1096,2022-08-20,COD,Failed
1097,1097,2022-01-05,UPI,Success
1098,1098,2023-09-24,COD,Success
1099,1099,2023-09-01,UPI,Success
1100,1100,2023-02-18,NetBanking,Success
1101,1101,2023-03-05,Card,Success
1102,1102,2024-07-29,COD,Success
1103,1103,2023-12-12,Card,Success
1104,1104,2022-10-12,UPI,Success
1105,1105,2023-04-05,Card,Success
1106,1106,2024-10-24,UPI,Success
1107,1107,2024-11-18,NetBanking,Success
1108,1108,2023-08-12,UPI,Success
1109,1109,2022-09-29,UPI,Success
1110,1110,2022-12-24,UPI,Success
1111,1111,2024-11-26,UPI,Success
1112,1112,2023-03-16,COD,Failed
1113,1113,2022-04-08,UPI,Success
1114,1114,2022-12-25,Card,Success
1115,1115,2024-03-04,Wallet,Success
1116,1116,2022-10-20,NetBanking,Success
1117,1117,2023-03-31,COD,Success
1118,1118,2022-07-30,COD,Success
1119,1119,2023-01-13,UPI,Success
1120,1120,2022-11-14,Card,Success
1121,1121,2023-07-09,UPI,Success
1122,1122,2022-05-13,Card,Success
1123,1123,2022-07-10,NetBanking,Success
1124,1124,2022-08-19,UPI,Success
1125,1125,2023-08-16,Wallet,Success
1126,1126,2024-05-31,Card,Success
1127,1127,2023-11-18,Wallet,Success
1128,1128,2023-10-05,Wallet,Success
1129,1129,2022-10-30,Card,Success
1130,1130,2023-12-08,Card,Success
1131,1131,2023-09-19,UPI,Failed
1132,1132,2022-11-16,UPI,Success
1133,1133,2022-12-01,UPI,Success
1134,1134,2024-03-14,Card,Success
1135,1135,2023-07-15,UPI,Success
1136,1136,2023-12-08,UPI,Success
1137,1137,2024-12-20,UPI,Success
1138,1138,2023-10-10,UPI,Success
1139,1139,2023-08-23,UPI,Success
1140,1140,2023-10-06,NetBanking,Success
1141,1141,2024-11-03,Card,Failed
1142,1142,2022-01-25,Wallet,Success
1143,1143,2022-08-09,NetBanking,Success
1144,1144,2023-01-31,UPI,Success
1145,1145,2023-01-08,COD,Success
1146,1146,2022-02-26,UPI,Success
1147,1147,2022-12-06,UPI,Success
1148,1148,2022-03-16,NetBanking,Success
1149,1149,2022-05-17,COD,Success
1150,1150,2022-02-05,COD,Success
1151,1151,2023-05-17,COD,Success
1152,1152,2022-11-13,COD,Success
1153,1153,2022-07-28,UPI,Failed
1154,1154,2023-12-26,Card,Failed
1155,1155,2022-07-03,Wallet,Success
1156,1156,2022-03-10,Card,Success
1157,1157,2024-12-05,Wallet,Success
1158,1158,2024-10-06,UPI,Success
1159,1159,2024-10-30,UPI,Success
1160,1160,2024-10-29,UPI,Success
1161,1161,2022-12-24,Card,Success
1162,1162,2022-07-03,Card,Success
1163,1163,2023-10-15,COD,Success
1164,1164,2022-07-25,NetBanking,Success
1165,1165,2022-10-17,UPI,Success
1166,1166,2024-10-22,Card,Success
1167,1167,2022-11-13,COD,Success
1168,1168,2024-12-12,Wallet,Success
1169,1169,2022-07-30,Card,Pending
1170,1170,2022-05-17,Card,Success
1171,1171,2024-01-02,Wallet,Success
1172,1172,2024-11-23,Card,Success
1173,1173,2024-11-01,Card,Success
1174,1174,2022-10-17,Wallet,Success
1175,1175,2022-06-24,Card,Success
1176,1176,2022-10-22,UPI,Success
1177,1177,2022-12-15,Card,Pending
1178,1178,2023-11-05,NetBanking,Success
1179,1179,2024-10-12,COD,Success
1180,1180,2022-10-07,UPI,Pending
1181,1181,2022-08-08,COD,Success
1182,1182,2022-05-16,UPI,Success
1183,1183,2022-08-06,NetBanking,Failed
1184,1184,2023-11-10,UPI,Success
1185,1185,2022-04-22,UPI,Failed
1186,1186,2024-11-10,Card,Failed
1187,1187,2024-10-11,UPI,Success
1188,1188,2022-05-14,UPI,Success
1189,1189,2023-09-07,UPI,Success
1190,1190,2023-01-20,NetBanking,Success
1191,1191,2024-12-17,UPI,Success
1192,1192,2022-12-29,UPI,Success
1193,1193,2024-11-06,UPI,Success
1194,1194,2022-08-30,UPI,Success
1195,1195,2022-08-21,Card,Success
1196,1196,2023-12-12,UPI,Failed
1197,1197,2022-07-19,UPI,Success
1198,1198,2024-09-19,Card,Success
1199,1199,2022-12-29,Card,Success
1200,1200,2023-10-04,Card,Success
1201,1201,2022-10-16,UPI,Success
1202,1202,2023-11-12,NetBanking,Success
1203,1203,2023-08-05,UPI,Success
1204,1204,2022-09-11,Card,Success
1205,1205,2024-10-12,UPI,Success
1206,1206,2023-10-05,UPI,Success
1207,1207,2022-10-10,UPI,Success
1208,1208,2022-02-06,UPI,Success
1209,1209,2022-10-06,Card,Failed
1210,1210,2023-02-09,Wallet,Failed
1211,1211,2024-11-08,NetBanking,Success
1212,1212,2024-07-09,UPI,Success
1213,1213,2023-12-09,UPI,Success
1214,1214,2023-05-11,NetBanking,Success
1215,1215,2022-04-11,COD,Success
1216,1216,2023-04-28,UPI,Success
1217,1217,2023-12-05,UPI,Success
1218,1218,2023-03-04,UPI,Success
1219,1219,2022-12-04,NetBanking,Success
1220,1220,2023-02-04,Card,Success
1221,1221,2023-01-09,UPI,Success
1222,1222,2022-09-15,UPI,Success
1223,1223,2023-10-24,UPI,Failed
1224,1224,2024-10-18,Card,Success
1225,1225,2022-10-19,UPI,Success
1226,1226,2022-08-20,UPI,Success
1227,1227,2023-07-10,UPI,Success
1228,1228,2022-08-02,Wallet,Success
1229,1229,2023-12-15,Wallet,Success
1230,1230,2023-07-19,Card,Failed
1231,1231,2022-11-27,UPI,Success
1232,1232,2023-02-17,Card,Success
1233,1233,2024-03-12,Card,Success
1234,1234,2023-11-19,COD,Success
1235,1235,2022-03-21,UPI,Success
1236,1236,2023-09-27,Wallet,Success
1237,1237,2023-04-12,UPI,Success
1238,1238,2022-12-18,COD,Failed
1239,1239,2022-12-22,Card,Success
1240,1240,2023-10-22,NetBanking,Success
1241,1241,2023-03-17,Card,Success
1242,1242,2024-12-27,UPI,Success
1243,1243,2023-10-30,UPI,Success
1244,1244,2024-02-19,UPI,Success
1245,1245,2022-10-12,Card,Success
1246,1246,2023-12-05,UPI,Pending
1247,1247,2024-04-22,UPI,Success
1248,1248,2023-02-17,Card,Success
1249,1249,2022-04-13,Card,Success
1250,1250,2022-10-05,Card,Success
1251,1251,2022-02-10,Wallet,Success
1252,1252,2022-11-15,UPI,Success
1253,1253,2024-02-08,UPI,Failed
1254,1254,2024-12-18,Card,Success
1255,1255,2022-10-24,Card,Success
1256,1256,2023-07-01,Wallet,Failed
1257,1257,2024-05-26,COD,Success
1258,1258,2023-05-03,UPI,Failed
1259,1259,2022-08-31,COD,Success
1260,1260,2023-07-24,NetBanking,Success
1261,1261,2024-07-12,Wallet,Success
1262,1262,2023-06-14,COD,Failed
1263,1263,2024-06-11,UPI,Success
1264,1264,2022-09-30,NetBanking,Failed
1265,1265,2022-11-18,UPI,Failed
1266,1266,2023-08-01,UPI,Success
1267,1267,2023-08-31,Card,Success
1268,1268,2023-05-18,Wallet,Success
1269,1269,2022-08-24,Wallet,Success
1270,1270,2024-10-17,Wallet,Success
1271,1271,2024-01-28,UPI,Success
1272,1272,2022-12-07,UPI,Success
1273,1273,2022-05-26,Wallet,Success
1274,1274,2022-01-07,UPI,Success
1275,1275,2024-06-10,UPI,Failed
1276,1276,2022-10-14,UPI,Success
1277,1277,2024-06-21,Card,Success
1278,1278,2023-07-28,COD,Failed
1279,1279,2024-11-14,COD,Success
1280,1280,2023-05-09,Card,Pending
1281,1281,2024-10-06,UPI,Success
1282,1282,2023-05-01,Wallet,Success
1283,1283,2023-07-09,COD,Success
1284,1284,2022-11-28,Card,Success
1285,1285,2022-04-06,Card,Success
1286,1286,2022-12-14,UPI,Success
1287,1287,2024-03-03,Card,Failed
1288,1288,2023-11-04,UPI,Success
1289,1289,2024-03-18,NetBanking,Pending
1290,1290,2022-03-23,COD,Success
1291,1291,2023-09-21,UPI,Success
1292,1292,2023-10-18,Card,Success
1293,1293,2023-08-26,UPI,Success
1294,1294,2023-11-08,Card,Success
1295,1295,2022-05-05,Wallet,Success
1296,1296,2024-12-16,UPI,Success
1297,1297,2022-11-26,Wallet,Success
1298,1298,2024-01-13,UPI,Success
1299,1299,2023-01-01,COD,Success
1300,1300,2023-11-08,UPI,Success
1301,1301,2022-05-07,UPI,Success
1302,1302,2023-08-19,UPI,Success
1303,1303,2023-01-17,Card,Success
1304,1304,2024-10-29,Card,Success
1305,1305,2024-09-15,UPI,Success
1306,1306,2022-09-24,COD,Success
1307,1307,2022-10-23,UPI,Success
1308,1308,2023-12-19,Card,Failed
1309,1309,2024-05-13,UPI,Failed
1310,1310,2024-10-23,Card,Success
1311,1311,2023-06-03,Card,Success
1312,1312,2023-12-07,UPI,Pending
1313,1313,2024-11-18,Wallet,Success
1314,1314,2023-03-06,Card,Success
1315,1315,2023-07-28,UPI,Success
1316,1316,2024-12-30,Card,Success
1317,1317,2023-12-16,UPI,Success
1318,1318,2022-02-03,COD,Success
1319,1319,2024-08-29,Wallet,Success
1320,1320,2023-10-24,COD,Failed
1321,1321,2024-10-02,UPI,Success
1322,1322,2022-08-06,NetBanking,Success
1323,1323,2024-04-09,NetBanking,Failed
1324,1324,2024-01-25,UPI,Success
1325,1325,2022-05-22,NetBanking,Success
1326,1326,2022-10-13,UPI,Success
1327,1327,2024-09-04,COD,Failed
1328,1328,2022-07-31,Wallet,Success
1329,1329,2024-05-14,UPI,Failed
1330,1330,2023-12-09,UPI,Success
1331,1331,2023-11-13,Wallet,Success
1332,1332,2023-08-04,COD,Success
1333,1333,2024-10-08,UPI,Success
1334,1334,2024-08-04,Card,Success
1335,1335,2023-12-19,Card,Success
1336,1336,2023-10-13,Card,Failed
1337,1337,2024-01-23,UPI,Success
1338,1338,2023-11-24,NetBanking,Success
1339,1339,2022-05-01,Wallet,Success
1340,1340,2024-11-02,UPI,Success
1341,1341,2023-01-27,UPI,Success
1342,1342,2023-12-24,UPI,Success
1343,1343,2024-04-28,UPI,Success
1344,1344,2024-07-12,Card,Success
1345,1345,2024-11-07,Card,Success
1346,1346,2024-11-30,UPI,Success
1347,1347,2024-04-02,NetBanking,Success
1348,1348,2022-12-26,UPI,Success
1349,1349,2023-12-18,Card,Success
1350,1350,2023-10-09,Card,Success
1351,1351,2024-05-17,UPI,Success
1352,1352,2023-11-19,UPI,Success
1353,1353,2024-09-14,UPI,Success
1354,1354,2024-08-01,COD,Success
1355,1355,2022-12-12,UPI,Failed
1356,1356,2022-05-13,UPI,Success
1357,1357,2023-10-16,UPI,Success
1358,1358,2024-10-20,COD,Success
1359,1359,2024-08-30,COD,Success
1360,1360,2022-09-01,Card,Success
1361,1361,2022-06-23,UPI,Success
1362,1362,2022-01-15,COD,Success
1363,1363,2024-04-02,Wallet,Success
1364,1364,2024-12-27,COD,Success
1365,1365,2022-11-03,UPI,Success
1366,1366,2023-06-14,Card,Success
1367,1367,2024-09-26,Wallet,Success
1368,1368,2024-06-28,Card,Success
1369,1369,2022-07-10,UPI,Success
1370,1370,2024-06-01,Card,Success
1371,1371,2022-12-12,Card,Success
1372,1372,2024-11-22,Wallet,Success
1373,1373,2024-12-19,UPI,Success
1374,1374,2023-01-26,COD,Success
1375,1375,2023-11-21,UPI,Success
1376,1376,2023-03-08,NetBanking,Success
1377,1377,2023-11-03,Card,Success
1378,1378,2023-08-30,Wallet,Success
1379,1379,2023-12-29,Wallet,Success
1380,1380,2023-10-08,UPI,Success
1381,1381,2022-01-28,UPI,Success
1382,1382,2024-11-16,UPI,Pending
